episode,epsilon
289,0.04999916370086185
290,0.04999916370086185
291,0.04999916370086185
292,0.04999916370086185
293,0.04999916370086185
294,0.04999916370086185
295,0.04999916370086185
296,0.04999916370086185
297,0.04999916370086185
298,0.04999916370086185
299,0.04999916370086185
300,0.04999916370086185
301,0.04999916370086185
302,0.04999916370086185
303,0.04999916370086185
304,0.04999916370086185
305,0.04999916370086185
306,0.04999916370086185
307,0.04999916370086185
308,0.04999916370086185
309,0.04999916370086185
310,0.04999916370086185
311,0.04999916370086185
312,0.04999916370086185
313,0.04999916370086185
314,0.04999916370086185
315,0.04999916370086185
316,0.04999916370086185
317,0.04999916370086185
318,0.04999916370086185
319,0.04999916370086185
320,0.04999916370086185
321,0.04999916370086185
322,0.04999916370086185
323,0.04999916370086185
324,0.04999916370086185
325,0.04999916370086185
326,0.04999916370086185
327,0.04999916370086185
328,0.04999916370086185
329,0.04999916370086185
330,0.04999916370086185
331,0.04999916370086185
332,0.04999916370086185
333,0.04999916370086185
334,0.04999916370086185
335,0.04999916370086185
336,0.04999916370086185
337,0.04999916370086185
338,0.04999916370086185
339,0.04999916370086185
340,0.04999916370086185
341,0.04999916370086185
342,0.04999916370086185
343,0.04999916370086185
344,0.04999916370086185
345,0.04999916370086185
346,0.04999916370086185
347,0.04999916370086185
348,0.04999916370086185
349,0.04999916370086185
350,0.04999916370086185
351,0.04999916370086185
352,0.04999916370086185
353,0.04999916370086185
354,0.04999916370086185
355,0.04999916370086185
356,0.04999916370086185
357,0.04999916370086185
358,0.04999916370086185
359,0.04999916370086185
360,0.04999916370086185
361,0.04999916370086185
362,0.04999916370086185
363,0.04999916370086185
364,0.04999916370086185
365,0.04999916370086185
366,0.04999916370086185
367,0.04999916370086185
368,0.04999916370086185
369,0.04999916370086185
370,0.04999916370086185
371,0.04999916370086185
372,0.04999916370086185
373,0.04999916370086185
374,0.04999916370086185
375,0.04999916370086185
376,0.04999916370086185
377,0.04999916370086185
378,0.04999916370086185
379,0.04999916370086185
380,0.04999916370086185
381,0.04999916370086185
382,0.04999916370086185
383,0.04999916370086185
384,0.04999916370086185
385,0.04999916370086185
386,0.04999916370086185
387,0.04999916370086185
388,0.04999916370086185
389,0.04999916370086185
390,0.04999916370086185
391,0.04999916370086185
392,0.04999916370086185
393,0.04999916370086185
394,0.04999916370086185
395,0.04999916370086185
396,0.04999916370086185
397,0.04999916370086185
398,0.04999916370086185
399,0.04999916370086185
400,0.04999916370086185
